Agglomeration_ID,agglosName,x,y,Pop2015,ISO3,Region,Between,degree
1085667,road,27.5040887,-26.2186925,0,ZAF,South,0,1
1085670,road,27.553263,-26.1548553,0,ZAF,South,0,1
1085690,road,19.0348166,-24.1544751,0,NAM,South,0,3
1085761,road,6.2624846,36.7583588,0,DZA,North,625314.9262,3
1085772,road,30.0855459,0.172048,0,UGA,East,98933.15212,3
1085859,road,29.2986501,-2.1547554,0,RWA,East,0,1
1085862,road,29.3537068,-2.077771,0,RWA,East,139640.889,3
1085863,road,27.6236299,-30.3887934,0,LSO,South,0,3
1085869,road,29.7458972,-1.3795298,0,RWA,East,0,1
1085883,road,-2.2176398,35.050801,0,DZA,North,185292.9094,3
1085894,road,29.8714001,-2.3473007,0,RWA,East,134268.3558,3
1085934,road,29.6891707,-2.2463768,0,RWA,East,653679.6503,3
1085936,road,29.5702171,-2.2914465,0,RWA,East,107596.2723,4
1085940,road,30.6166608,-1.9618268,0,RWA,East,0,1
1085959,road,29.358327,-3.380885,0,BDI,East,1268706.276,3
1086001,road,29.647624,-2.2278723,0,RWA,East,225201.6747,3
1086069,road,29.4531172,-2.4137834,0,RWA,East,0,3
1086163,road,6.6393243,35.7034175,0,DZA,North,0,1
1086367,road,45.2501779,4.7465914,0,SOM,East,49398.04578,3
1086421,road,45.2174424,4.9272723,0,SOM,East,45010.89978,3
1086530,road,27.9238509,-26.688799,0,ZAF,South,762652.2771,3
1086597,road,10.4585347,32.9559546,0,TUN,North,41118.87774,3
1086605,road,-7.6261753,33.0619458,0,MAR,North,1712669.453,3
1086658,road,36.026558,-0.2667153,0,KEN,East,3236995.135,5
1086813,road,9.796865,36.266577,0,TUN,North,38887.31982,3
1086975,road,14.0138941,31.7618806,0,LBY,North,46969.85236,6
1086990,road,34.1731305,0.6599617,0,UGA,East,231208.6846,3
1087093,road,-14.8417917,12.0490587,0,GNB,West,7252.037762,3
1087108,road,33.5165244,0.6275707,0,UGA,East,787152.2664,4
1087169,road,32.3458851,30.9579992,0,EGY,North,196793.8356,3
1087171,road,32.3424296,31.0727893,0,EGY,North,196793.8356,3
1087177,road,-14.9984768,11.5870567,0,GNB,West,0,1
1087216,road,2.8495676,34.662319,0,DZA,North,38841.75998,3
1087251,road,-0.7207118,35.1284619,0,DZA,North,0,3
1087261,road,31.8795197,26.3530108,0,EGY,North,902985.1181,4
1087374,road,6.3745456,36.1415401,0,DZA,North,683799.9332,3
1087428,road,31.2053853,-27.1038514,0,SWZ,South,0,3
1087438,road,2.7796645,36.5951885,0,DZA,North,2453002.206,3
1087487,road,28.3718019,-25.7467531,0,ZAF,South,0,1
1087603,road,-2.0033267,33.0705873,0,MAR,North,0,3
1087622,road,-8.4438666,30.7045756,0,MAR,North,1364.42216,3
1087782,road,41.3029528,11.9579684,0,ETH,East,2309.973992,3
1087835,road,19.9991691,-25.7677145,0,ZAF,South,0,1
1087885,road,4.4530733,7.4994058,0,NGA,West,5164338.394,5
1087897,road,-6.0047803,34.6873929,0,MAR,North,586683.6056,4
1088029,road,-4.2997866,34.9483754,0,MAR,North,3501.254998,3
1088031,road,-4.3322048,34.9667324,0,MAR,North,7215.981347,3
1088091,road,-8.5119011,32.8258258,0,MAR,North,118360.3505,3
1088209,road,-7.4070098,33.681999,0,MAR,North,0,3
1088315,road,32.7514908,25.7418761,0,EGY,North,0,4
1088320,road,32.7753819,25.7434101,0,EGY,North,0,1
1088423,road,5.8066969,34.1759496,0,DZA,North,88631.49255,3
1088427,road,5.1116746,34.7531533,0,DZA,North,229547.4518,3
1088457,road,28.8896445,-26.8580726,0,ZAF,South,0,1
1088479,road,-5.2298288,35.5260193,0,MAR,North,0,1
1088480,road,-5.2139381,35.5375754,0,MAR,North,86370.6647,3
1088515,road,-7.3290597,33.6963422,0,MAR,North,1198769.489,4
1088521,road,0.3620613,5.875055,0,GHA,West,435970.9213,3
1088579,road,-7.2764803,32.149722,0,MAR,North,186793.0868,3
1088679,road,-1.9591366,32.531442,0,MAR,North,0,3
1088682,road,30.2399096,-30.2600142,0,ZAF,South,242.5430195,3
1088733,road,11.3717837,4.2733499,0,CMR,Central,874662.4545,4
1088734,road,11.4335535,4.3651811,0,CMR,Central,130775.9388,5
1088741,road,1.939051,36.251219,0,DZA,North,0,3
1088743,road,1.5196777,36.1839223,0,DZA,North,0,3
1088745,road,1.9110245,36.2414426,0,DZA,North,1117278.449,4
1088753,road,1.6470999,36.2214313,0,DZA,North,0,3
1088756,road,1.6666366,36.2194006,0,DZA,North,359559.2589,3
1088792,road,7.8806603,36.3056536,0,DZA,North,366170.9492,3
1088810,road,32.8860481,25.9184584,0,EGY,North,0,1
1088860,road,8.0319832,36.164982,0,DZA,North,179533.3321,3
1088889,road,7.8301772,36.061368,0,DZA,North,160569.4092,3
1088891,road,7.5378194,36.1477585,0,DZA,North,72314.10734,3
1088907,road,-13.6332363,9.5666505,0,GIN,West,0,3
1088940,road,-0.5539839,5.6813618,0,GHA,West,875239.9031,3
1088959,road,7.3627704,35.9038591,0,DZA,North,119850.0506,3
1088987,road,-12.2884695,27.9454704,0,MAR,North,0,1
1089089,road,-9.5475226,31.5329839,0,MAR,North,109643.8229,4
1089140,road,-6.9844394,33.8784584,0,MAR,North,0,4
1089146,road,-6.4908412,34.3063939,0,MAR,North,857819.2805,3
1089197,road,-5.1294849,34.0226521,0,MAR,North,0,3
1089273,road,-3.9138893,34.2351406,0,MAR,North,0,3
1089290,road,-3.585223,34.216073,0,MAR,North,0,3
1089297,road,-3.3213781,34.2419196,0,MAR,North,9154.084988,3
1089352,road,8.0569513,34.7311036,0,DZA,North,11573.13539,3
1089410,road,-7.656587,32.9252878,0,MAR,North,0,3
1089411,road,-7.7736478,32.7699757,0,MAR,North,0,3
1089416,road,-7.8104264,32.6142553,0,MAR,North,0,3
1089793,road,-4.5536727,31.8586345,0,MAR,North,8314.860841,3
1089804,road,-7.4005864,33.1666655,0,MAR,North,0,3
1089821,road,-7.2376497,33.0814572,0,MAR,North,1114149.117,4
1089925,road,-3.3885567,34.5800224,0,MAR,North,3138.504767,3
1089929,road,-3.0823677,34.9896138,0,MAR,North,156778.775,3
1089950,road,-8.2633838,32.2254627,0,MAR,North,0,3
1089957,road,-8.0494869,31.6814816,0,MAR,North,124203.3767,3
1089965,road,-2.9606366,35.0454977,0,MAR,North,741008.7643,3
1089979,road,-6.7300848,33.7670165,0,MAR,North,96091.92192,3
1090008,road,-6.5367344,33.2999313,0,MAR,North,98246.89079,3
1090057,road,-6.9766534,33.9125954,0,MAR,North,0,1
1090074,road,4.3801062,35.917806,0,DZA,North,0,3
1090125,road,-6.5472464,32.2608265,0,MAR,North,300171.9953,3
1090157,road,-11.1600829,28.4659856,0,MAR,North,24956.37478,3
1090285,road,5.9911543,33.5312725,0,DZA,North,132004.1832,3
1090291,road,6.8514613,33.3676724,0,DZA,North,57632.7437,3
1090296,road,6.7970476,33.5207589,0,DZA,North,76204.21183,3
1090301,road,6.8996282,33.4839553,0,DZA,North,192380.4539,3
1090363,road,28.859759,-31.5825501,0,ZAF,South,5086.855728,3
1090383,road,26.6220282,-27.3916331,0,ZAF,South,68184.83566,3
1090408,road,5.273302,31.9454665,0,DZA,North,53593.23179,3
1090439,road,-0.2893399,27.8282072,0,DZA,North,1386.055654,3
1090463,road,0.2318178,29.2545396,0,DZA,North,1594.012846,3
1090535,road,-2.9340186,35.1742046,0,MAR,North,1162775.651,4
1090557,road,-3.7248247,34.8909138,0,MAR,North,282279.9761,3
1090603,road,-2.931241,35.1910738,0,MAR,North,1857.334669,3
1090687,road,4.4339547,36.7499575,0,DZA,North,47568.9635,3
1090688,road,4.4175372,36.8940788,0,DZA,North,0,3
1090896,road,33.855305,27.050225,0,EGY,North,0,1
1091123,road,-12.9390977,26.5715585,0,MAR,North,25026.15031,3
1091236,road,-15.6726837,23.8927413,0,MAR,North,25026.15031,3
1091368,road,31.275376,29.5173876,0,EGY,North,5324417.725,4
1091538,road,-5.3054893,8.7778411,0,CIV,West,0,1
1091563,road,30.2001379,-2.3293488,0,RWA,East,1582.497093,3
1091669,road,-0.7585966,34.8228324,0,DZA,North,0,3
1091777,road,-0.193047,34.4552478,0,DZA,North,17886.53321,4
1091795,road,13.4696952,-8.3919562,0,AGO,Central,86302.79085,3
1091813,road,29.9759064,-3.5849657,0,BDI,East,0,3
1091977,road,12.3729442,32.7960782,0,LBY,North,0,1
1092032,road,29.9678412,-3.8792341,0,BDI,East,0,3
1092138,road,12.0393057,32.8583373,0,LBY,North,0,1
1092196,road,12.5148141,32.1939295,0,LBY,North,0,4
1092269,road,12.4721254,32.7562045,0,LBY,North,0,1
1092285,road,31.1322217,-16.7171047,0,ZWE,East,0,3
1092291,road,31.5502349,-16.7130512,0,ZWE,East,0,3
1092292,road,31.1956888,-16.5111083,0,ZWE,East,0,3
1092423,road,31.90908,-18.9876506,0,ZWE,East,503.9840624,3
1092424,road,31.8064503,-18.7313353,0,ZWE,East,503.9840624,3
1092471,road,38.9772781,8.7481049,0,ETH,East,0,1
1092476,road,38.9288509,8.6217199,0,ETH,East,0,1
1092548,road,31.408916,-18.2151246,0,ZWE,East,0,3
1092553,road,31.3427858,-18.3149154,0,ZWE,East,0,1
1092556,road,31.5630899,-17.6726538,0,ZWE,East,3191.296198,3
1092566,road,28.698809,-26.1745018,0,ZAF,South,0,3
1092581,road,29.1054828,-26.4257001,0,ZAF,South,1284125.194,3
1092585,road,33.6218817,1.715369,0,UGA,East,59015.7795,3
1092603,road,-0.1187983,34.858516,0,DZA,North,43621.49604,3
1092683,road,-1.2369901,32.1251619,0,MAR,North,0,1
1092722,road,-4.9183803,34.0511577,0,MAR,North,66313.76718,3
1092823,road,37.1323105,-1.5325582,0,KEN,East,0,1
1092835,road,29.6590841,-3.9412428,0,BDI,East,6793.828888,3
1092851,road,-5.9750082,31.3671684,0,MAR,North,22128.46327,3
1092867,road,-5.1199067,33.5137821,0,MAR,North,177755.7805,3
1092900,road,10.3073726,32.6242994,0,TUN,North,0,3
1092947,road,27.1888071,-20.8673885,0,BWA,South,2655.442587,3
1093329,road,-14.4676497,26.1355402,0,MAR,North,25026.15031,3
1093467,road,14.6341542,12.8905565,0,TCD,Central,0,1
1093469,road,-6.971906,33.8693852,0,MAR,North,0,3
1093523,road,-6.0660013,32.5990099,0,MAR,North,178872.7606,3
1093541,road,10.1280344,34.3699891,0,TUN,North,0,3
1093544,road,10.0773893,34.3118389,0,TUN,North,0,1
1093565,road,9.9831002,34.1088013,0,TUN,North,0,1
1093668,road,-0.0355118,14.0324424,0,BFA,West,6.997999874,3
1093679,road,1.2849337,6.1588029,0,TGO,West,133558.725,3
1093816,road,30.9691871,-24.3678509,0,ZAF,South,58917.88849,3
1093832,road,31.1074474,-25.0692893,0,ZAF,South,216540.2227,4
1093915,road,30.0993057,-2.8118286,0,BDI,East,32892.83794,3
1093974,road,30.6235961,-3.1579126,0,BDI,East,0,3
1094285,road,27.5675901,-30.4322147,0,ZAF,South,0,1
1094332,road,-10.7630829,6.9422636,0,LBR,West,0,3
1094363,road,28.1389073,-27.6540981,0,ZAF,South,0,1
1094471,road,13.3434876,-14.753029,0,AGO,Central,6943.613809,3
1094482,road,25.2481152,-28.5365484,0,ZAF,South,0,1
1094597,road,-4.6755301,13.2728123,0,MLI,West,100940.064,3
1094707,road,38.7131065,9.0568466,0,ETH,East,0,3
1094711,road,37.0196938,-14.8815004,0,MOZ,East,6333.460508,3
1094713,road,30.6573406,-1.0420605,0,UGA,East,1582.141725,3
1094719,road,7.0892987,35.4606584,0,DZA,North,674911.6839,3
1094844,road,-10.5254147,6.2300271,0,LBR,West,77438.9045,3
1094903,road,-0.2128145,6.1275205,0,GHA,West,252267.719,3
1094907,road,-0.3478845,5.8090725,0,GHA,West,832727.3507,3
1094947,road,5.9469187,36.3681532,0,DZA,North,99693.79698,3
1095033,road,-13.2554101,8.4629174,0,SLE,West,0,1
1095086,road,28.2691352,-26.8522542,0,ZAF,South,0,3
1095194,road,31.0172212,-25.4579675,0,ZAF,South,285404.2976,4
1095195,road,25.6684534,-25.2297377,0,BWA,South,6248.61203,4
1095201,road,15.9686633,-17.9019558,0,NAM,South,28543.44136,4
1095205,road,30.1170376,-1.9593747,0,RWA,East,303247.3884,3
1095316,road,15.5502811,-12.2233674,0,AGO,Central,157634.5429,4
1095320,road,31.7837236,26.5886817,0,EGY,North,865559.2595,3
1095346,road,31.8566219,-26.4002866,0,SWZ,South,2332.548177,3
1095373,road,-2.9284636,35.1523405,0,MAR,North,1162544.772,3
1095389,road,-1.3338571,10.3535121,0,GHA,West,0,3
1095395,road,-0.4268215,5.5374789,0,GHA,West,817379.8991,4
1095436,road,31.2501632,-26.507723,0,SWZ,South,51.42557021,3
1095553,road,-8.7385645,31.5508378,0,MAR,North,168103.2257,3
1095645,road,23.123454,-31.4040735,0,ZAF,South,10898.75166,4
1095666,road,27.8401977,-21.9891935,0,BWA,South,0,3
1095670,road,27.320749,-21.9231923,0,BWA,South,20803.49484,3
1095671,road,27.8358601,-21.9611044,0,BWA,South,7070.692508,3
1095882,road,1.132705,6.1179081,0,GHA,West,369677.2399,3
1095895,road,25.3890709,-25.0280926,0,BWA,South,3548.534239,3
1095898,road,25.2700459,-25.3181774,0,BWA,South,0,3
1095903,road,25.3668295,-25.5285797,0,BWA,South,0,1
1095906,road,25.5742058,-25.6330193,0,ZAF,South,3131.090267,4
1095907,road,-6.5158783,6.3811868,0,CIV,West,52300.53037,3
1095910,road,0.1792508,5.7439303,0,GHA,West,0,3
1095966,road,9.774659,10.2567046,0,NGA,West,121504.9003,3
1096027,road,-0.9983926,6.3407622,0,GHA,West,120319.8303,3
1096043,road,34.0010507,17.6878948,0,SDN,North,353974.7893,3
1096057,road,-0.7978894,10.351153,0,GHA,West,56836.67798,4
1096166,road,18.0443117,-12.0076381,0,AGO,Central,10817.63375,3
1096191,road,12.0746277,32.9372777,0,LBY,North,83801.62756,3
1096345,road,0.3316069,10.2165325,0,GHA,West,7511.996955,3
1096371,road,10.3733133,12.2693139,0,NGA,West,43373.64539,3
1096377,road,32.8655012,24.8747466,0,EGY,North,37164.25303,3
1096480,road,-0.7695247,5.7749428,0,GHA,West,181655.5736,3
1096536,road,-4.663696,34.4960645,0,MAR,North,66313.76718,3
1096546,road,7.0971639,7.3604479,0,NGA,West,132815.6714,3
1096567,road,9.361741,35.1476034,0,TUN,North,30609.77393,3
1096633,road,8.9476592,34.5807898,0,TUN,North,8685.649908,3
1096684,road,6.328232,36.3813948,0,DZA,North,679213.7946,3
1096698,road,15.9016538,-17.5319704,0,NAM,South,27799.06253,3
1096706,road,6.1579813,36.1631153,0,DZA,North,395868.7098,4
1096736,road,6.3558005,36.1171926,0,DZA,North,0,3
1096738,road,6.3375477,36.1023913,0,DZA,North,0,3
1096789,road,-2.4922228,9.7969859,0,GHA,West,0,1
1096792,road,11.0672866,31.9247731,0,LBY,North,0,3
1096930,road,9.8955076,36.7183797,0,TUN,North,0,3
1097022,road,1.1062361,36.0564386,0,DZA,North,0,3
1097051,road,-0.6861616,35.1671616,0,DZA,North,60098.1355,3
1097108,road,7.1101838,36.7342852,0,DZA,North,400361.4076,3
1097111,road,-15.9362718,23.6908318,0,MAR,North,0,1
1097203,road,-3.8373484,6.140162,0,CIV,West,0,1
1097207,road,-3.8740952,6.0813595,0,CIV,West,182559.2129,4
1097252,road,16.3832831,31.2096709,0,LBY,North,100872.3005,3
1097309,road,8.3700263,10.9667457,0,NGA,West,0,1
1097346,road,7.6003964,9.0267382,0,NGA,West,1407326.675,3
1097383,road,17.6170722,-28.7361163,0,NAM,South,4505.506321,3
1097387,road,16.5927366,31.2002869,0,LBY,North,0,3
1097567,road,15.9097045,4.9609444,0,CAF,Central,6277.165873,3
1097613,road,8.9532922,36.6254615,0,TUN,North,234333.4658,3
1097655,road,16.1537986,29.1767994,0,LBY,North,13583.61408,4
1097669,road,32.8350824,24.0537166,0,EGY,North,203087.8646,3
1097671,road,-4.6350838,35.1750218,0,MAR,North,86370.6647,3
1097679,road,13.2403796,-9.6054353,0,AGO,Central,0,1
1097683,road,17.4517836,-20.587823,0,NAM,South,0,3
1097700,road,-13.4088381,27.0741824,0,MAR,North,25026.15031,3
1097706,road,-15.7117622,23.8954387,0,MAR,North,0,3
1097862,road,-2.2268231,6.2435217,0,GHA,West,14952.88711,3
1097909,road,17.2611589,-18.7686246,0,NAM,South,0,1
1097911,road,2.565636,36.4209221,0,DZA,North,0,1
1098065,road,-10.8747174,6.6904765,0,LBR,West,4059.486446,3
1098088,road,16.1240174,29.1592615,0,LBY,North,0,3
1098149,road,9.9429313,36.9224074,0,TUN,North,108205.4283,3
1098155,road,33.1238209,29.0439417,0,EGY,North,0,1
1098158,road,33.1814076,29.0017566,0,EGY,North,0,3
1098163,road,32.5922365,30.0798825,0,EGY,North,404636.8692,3
1098166,road,28.672239,-30.40729,0,ZAF,South,0,1
1098175,road,32.053854,31.3550096,0,EGY,North,0,3
1098197,road,-11.0793458,8.6113212,0,SLE,West,32186.52342,4
1098511,road,18.310372,9.2657932,0,TCD,Central,4472.493833,3
1098550,road,-14.9687256,16.712795,0,MRT,West,144.3418324,3
1098636,road,21.7247472,32.5936799,0,LBY,North,0,3
1098638,road,21.77363,32.5520221,0,LBY,North,0,1
1098668,road,31.3381851,29.5243628,0,EGY,North,0,3
1098743,road,31.0298552,27.9222947,0,EGY,North,0,1
1098803,road,18.2193098,11.9742676,0,TCD,Central,75865.08136,3
1098809,road,9.5173975,35.401882,0,TUN,North,0,3
1098818,road,9.4596925,35.3638516,0,TUN,North,0,1
1098828,road,-15.5202079,16.5571171,0,MRT,West,144.3418324,3
1098925,road,40.1853327,-10.3240129,0,TZA,East,37050.32912,3
1098930,road,39.7259598,-10.7557879,0,TZA,East,0,3
1098937,road,39.2706252,-10.9162615,0,TZA,East,0,3
1099089,road,21.5285629,29.0428113,0,LBY,North,739.7715587,5
1099104,road,21.9325019,32.887402,0,LBY,North,0,3
1099105,road,22.1430994,32.7784332,0,LBY,North,37630.05701,4
1099137,road,23.971252,32.0801506,0,LBY,North,0,3
1099170,road,15.1124918,32.3755274,0,LBY,North,0,4
1099181,road,15.0793822,32.3838664,0,LBY,North,0,5
1099187,road,15.1413618,32.3697413,0,LBY,North,0,4
1099217,road,15.0932059,32.3723139,0,LBY,North,0,5
1099233,road,15.1973841,32.3684102,0,LBY,North,0,3
1099240,road,15.1950405,32.3548677,0,LBY,North,0,3
1099251,road,-10.3380965,8.4618314,0,SLE,West,6261.863653,3
1099285,road,34.2301851,31.2293669,0,EGY,North,0,3
1099291,road,14.4170709,27.0550838,0,LBY,North,0,1
1099293,road,14.4166589,25.9444713,0,LBY,North,0,4
1099387,road,-0.8332141,6.0849048,0,GHA,West,222604.1799,3
1099448,road,21.8654303,32.8309598,0,LBY,North,0,3
1099481,road,9.6208891,30.1481048,0,LBY,North,14765.95419,4
1099482,road,9.6964108,30.1594087,0,LBY,North,14765.95419,3
1099589,road,7.319719,33.7051913,0,DZA,North,22702.54994,4
1099609,road,8.5990125,34.9800734,0,TUN,North,52186.71025,3
1099615,road,8.5928334,35.6559614,0,TUN,North,26173.66467,4
1099633,road,8.0582236,34.7758916,0,DZA,North,47344.50109,3
1099653,road,21.6239396,32.910399,0,LBY,North,0,1
1099654,road,21.726982,32.7682355,0,LBY,North,41516.11914,6
1099699,road,8.7493286,36.4039514,0,TUN,North,70378.42418,3
1099703,road,-9.6922079,8.6590762,0,GIN,West,35745.66039,3
1099790,road,33.9952625,17.5739284,0,SDN,North,376481.4238,3
1099869,road,20.5733062,32.533036,0,LBY,North,0,3
1099903,road,36.9692382,19.0016516,0,SDN,North,155850.5998,3
1099934,road,18.1704527,9.2112727,0,TCD,Central,13355.35108,3
1100172,road,8.7786456,35.1648592,0,TUN,North,0,1
1100192,road,10.0148159,33.9629744,0,TUN,North,57363.42055,3
1100235,road,29.464646,-26.4505042,0,ZAF,South,1133988.332,4
1100274,road,8.1798271,34.0104696,0,TUN,North,17836.3825,3
1100339,road,9.8571751,35.5930166,0,TUN,North,30229.30514,3
1100431,road,8.4345525,36.4516282,0,TUN,North,4350.238892,3
1100485,road,10.0218366,33.8879744,0,TUN,North,374095.948,4
1100566,road,8.4041657,35.8517145,0,TUN,North,4048.334707,3
1100589,road,13.9779049,31.7432733,0,LBY,North,0,3
1100613,road,9.5938421,36.6413726,0,TUN,North,0,4
1100641,road,8.8965416,36.5668144,0,TUN,North,171070.4271,3
1100989,road,13.0264877,32.4986879,0,LBY,North,99621.92983,3
1101005,road,40.7557518,9.2335589,0,ETH,East,248083.3799,3
1101047,road,-5.9147317,34.958822,0,MAR,North,730528.2708,3
1101075,road,1.1238874,7.5324541,0,TGO,West,17118.61826,3
1101088,road,13.5435234,32.4057977,0,LBY,North,45930.37073,4
1101105,road,15.7756321,29.0602275,0,LBY,North,12066.85531,4
1101113,road,15.7706715,29.0439289,0,LBY,North,0,1
1101115,road,28.2825649,-25.4059126,0,ZAF,South,2044713.014,3
1101117,road,28.2829664,-25.3633873,0,ZAF,South,2082243.438,3
1101125,road,14.8300156,-14.7611837,0,AGO,Central,0,1
1101127,road,15.8058014,29.0739141,0,LBY,North,13806.65704,3
1101172,road,-4.3281519,35.1515562,0,MAR,North,0,1
1101191,road,18.3742513,-27.7277257,0,NAM,South,4599.115004,4
1101211,road,8.944857,36.0972619,0,TUN,North,25848.90716,4
1101310,road,6.9409178,9.712251,0,NGA,West,128734.0522,3
1101353,road,10.0952551,34.7403909,0,TUN,North,50579.11146,5
1101390,road,8.7762878,34.452344,0,TUN,North,100114.1924,4
1101447,road,9.8913013,7.7063106,0,NGA,West,135558.4626,3
1101458,road,9.5800975,12.3607682,0,NGA,West,103415.0392,4
1101974,road,2.1420127,35.8201439,0,DZA,North,0,3
1102191,road,0.1760105,32.154058,0,DZA,North,1594.012846,3
1102329,road,13.6965359,32.7395685,0,LBY,North,351956.3087,5
1102447,road,8.752528,35.2483984,0,TUN,North,22048.28562,3
1102451,road,28.2708031,-30.0571365,0,LSO,South,15.09980799,3
1102524,road,1.7709017,35.5975005,0,DZA,North,180964.4222,3
1102533,road,2.0290501,35.8610021,0,DZA,North,119848.0148,4
1102541,road,12.9868644,-15.0401328,0,AGO,Central,6943.613809,3
1102647,road,15.7523547,-17.1012219,0,AGO,Central,30916.1464,3
1102649,road,15.8406598,-17.2969196,0,AGO,Central,25347.69917,3
1102654,road,14.8382586,-16.5263979,0,AGO,Central,29744.13233,3
1102655,road,4.3046834,36.57482,0,DZA,North,385551.886,4
1102665,road,13.8385624,-14.7756632,0,AGO,Central,37261.91275,3
1102698,road,38.7353146,9.087203,0,ETH,East,663230.1779,3
1102715,road,32.9998328,-2.6786372,0,TZA,East,590299.3763,4
1102837,road,7.8814727,35.8600526,0,DZA,North,299637.5154,4
1102891,road,0.8128051,9.4543579,0,TGO,West,5604.314139,3
1102894,road,33.1027125,19.6525911,0,SDN,North,0,1
1102895,road,0.4667956,10.2937668,0,TGO,West,0,1
1102957,road,0.4697598,10.3394836,0,TGO,West,24758.14134,3
1102988,road,4.1900852,35.3193999,0,DZA,North,642621.0758,3
1103037,road,8.2031673,11.4584221,0,NGA,West,214299.7833,3
1103097,road,13.162991,10.311709,0,NGA,West,293949.5148,3
1103137,road,-13.031652,10.9014451,0,GIN,West,1082.332701,3
1103308,road,8.6546201,10.4412825,0,NGA,West,518064.65,3
1103310,road,8.180088,11.1818789,0,NGA,West,0,3
1103311,road,-8.7997087,30.5040136,0,MAR,North,1364.42216,3
1103342,road,8.8334061,33.7817735,0,TUN,North,2093.294365,3
1103384,road,0.2725829,36.1057221,0,DZA,North,14709.45411,3
1103411,road,1.1364415,36.0694004,0,DZA,North,0,4
1103493,road,6.2553473,7.5266213,0,NGA,West,2362990.949,4
1103682,road,-0.2435846,33.5558801,0,DZA,North,5013.748626,4
1103690,road,-6.0923685,13.6150473,0,MLI,West,28271.40724,3
1103701,road,31.0576843,-29.6343676,0,ZAF,South,0,1
1103721,road,10.0480601,13.1400251,0,NGA,West,0,1
1103743,road,8.0473929,12.6380197,0,NGA,West,68749.48749,3
1103746,road,8.3355479,12.6532355,0,NGA,West,34925.95046,3
1103749,road,8.1503762,12.3393717,0,NGA,West,0,1
1103795,road,29.3833171,-3.3542746,0,BDI,East,303155.2049,3
1103837,road,9.990212,34.038064,0,TUN,North,0,1
1103975,road,30.9842979,2.8675232,0,UGA,East,73987.20702,3
1103983,road,2.6294105,36.2257848,0,DZA,North,0,3
1104021,road,10.7637003,34.8258191,0,TUN,North,0,1
1104183,road,19.6386292,-26.8013123,0,NAM,South,25959.94422,3
1104214,road,13.9001647,10.6258864,0,CMR,Central,17973.26548,3
1104241,road,-5.8283417,30.3181367,0,MAR,North,744.674387,3
1104305,road,13.7345007,8.4762084,0,CMR,Central,51277.63112,3
1104348,road,35.2503151,-13.3377821,0,MOZ,East,3826.928015,3
1104367,road,8.6316846,36.114603,0,TUN,North,37384.50689,3
1104511,road,9.7191051,9.3349144,0,NGA,West,0,1
1104619,road,-2.1687511,7.4755928,0,GHA,West,136258.113,3
1104622,road,6.0647844,35.5167894,0,DZA,North,466465.8132,4
1104651,road,-1.5112184,6.2483848,0,GHA,West,455423.4146,4
1104781,road,18.2772913,6.5053266,0,CAF,Central,12385.359,4
1104819,road,14.2668883,27.5551866,0,LBY,North,0,4
1104822,road,14.2548894,27.6403426,0,LBY,North,0,1
1105107,road,1.583841,36.5318829,0,DZA,North,31399.27422,3
1105119,road,14.4446647,25.9334422,0,LBY,North,0,1
1105145,road,-1.1284489,35.3195559,0,DZA,North,543232.7888,5
1105161,road,-1.1279428,35.2972293,0,DZA,North,60098.1355,4
1105291,road,1.6505003,13.802242,0,NER,West,44381.42131,3
1105293,road,1.6488182,13.7883832,0,NER,West,0,1
1105397,road,38.4807421,16.6629186,0,ERI,East,0,1
1105420,road,9.800431,2.2384459,0,GNQ,Central,7445.755406,3
1105495,road,15.8910943,-17.3907997,0,NAM,South,25347.69917,3
1105501,road,-1.0899103,35.4022584,0,DZA,North,0,3
1105502,road,-1.0952798,35.3755743,0,DZA,North,0,3
1105516,road,-10.3386523,6.3039349,0,LBR,West,94236.22532,3
1105562,road,14.343581,27.5326507,0,LBY,North,1865.75412,3
1105627,road,10.9589314,-0.0782031,0,GAB,Central,20224.75431,3
1105794,road,-12.2977446,12.0744011,0,GIN,West,0,1
1106018,road,29.0027835,-2.739486,0,COD,Central,71578.78335,3
1106067,road,19.0771222,6.320873,0,CAF,Central,11236.60436,3
1106081,road,8.9099521,3.7028846,0,GNQ,Central,0,3
1106188,road,31.7311764,26.5210661,0,EGY,North,0,1
1106201,road,9.1245782,9.4919711,0,NGA,West,202856.9788,3
1106219,road,10.9351059,36.7303558,0,TUN,North,237735.8801,3
1106226,road,15.2951347,10.307038,0,CMR,Central,263.1375092,3
1106421,road,-1.5056214,35.0402482,0,DZA,North,147256.0588,3
1106637,road,1.9844499,35.6917962,0,DZA,North,0,1
1106656,road,8.8372901,3.7282768,0,GNQ,Central,0,3
1106661,road,11.4216816,9.0108503,0,NGA,West,576311.0831,3
1106729,road,6.9570275,36.80211,0,DZA,North,1269140.732,3
1106841,road,3.7723422,32.1048659,0,DZA,North,88162.51387,3
1106845,road,4.648006,36.5769694,0,DZA,North,1241224.238,4
1106856,road,27.1880737,8.9972578,0,SSD,East,810.144991,3
1106861,road,27.9860549,7.7544842,0,SSD,East,24874.69974,3
1106863,road,27.5618877,9.0239705,0,SSD,East,0,3
1107277,road,21.7780658,32.7655131,0,LBY,North,17999.54762,3
1107297,road,16.6270681,7.3404286,0,CAF,Central,2245.086539,3
1107485,road,18.3626314,-17.3134829,0,AGO,Central,7955.224781,3
