"from","to","l","h","time","timeU","timeUCB","border"
"1055874","1072285",6.42065387418234,"trunk",6.42065387418234,6.42065387418234,6.42065387418234,0
"1055874","5055",0.53635610554386,"primary",0.80453415831579,10.3110231702136,10.3110231702136,0
"1055874","1296604",21.739026833768,"trunk",21.739026833768,21.739026833768,21.739026833768,0
"1055879","1855",84.5864404764178,"primary",126.879660714627,135.527974615806,135.527974615806,0
"1055879","1270511",0.36593036598872,"primary_link",0.54889554898308,0.54889554898308,0.54889554898308,0
"1055883","1085586",67.0008934856388,"trunk",67.0008934856388,67.0008934856388,67.0008934856388,0
"1055883","1209038",39.4644138094615,"primary",59.1966207141923,59.1966207141923,59.1966207141923,0
"1055883","1298191",61.4206829458264,"trunk",61.4206829458264,61.4206829458264,61.4206829458264,0
"1055891","1170039",115.991704009072,"primary",173.987556013607,173.987556013607,173.987556013607,0
"1055891","1296270",12.5306863607478,"trunk",12.5306863607478,12.5306863607478,12.5306863607478,0
"1055897","1062413",125.927130994053,"primary",188.890696491079,188.890696491079,188.890696491079,0
"1055897","1073537",67.806097728094,"primary",101.709146592141,101.709146592141,101.709146592141,0
"1055897","1145656",77.4418872773974,"primary",116.162830916096,116.162830916096,116.162830916096,0
"1055897","1296270",71.8340878562621,"primary",107.751131784393,107.751131784393,107.751131784393,0
"1055903","1055917",28.3677003416528,"primary",42.5515505124792,42.5515505124792,42.5515505124792,0
"1055903","1145656",0.237906512220278,"trunk",0.237906512220278,0.237906512220278,0.237906512220278,0
"1055903","4852",4.04589221702789,"trunk",4.04589221702789,12.030738976846,12.030738976846,0
"1055917","1056043",105.988741959868,"trunk",105.988741959868,105.988741959868,105.988741959868,0
"1055917","1367259",182.063840613269,"primary",273.095760919904,273.095760919904,273.095760919904,0
"1055954","6762",165.066791005643,"primary",247.600186508465,253.488027086016,253.488027086016,0
"1055954","8577",109.260804232584,"primary",163.891206348876,171.254780360335,171.254780360335,0
"1055958","1056124",172.83476526615,"primary",259.252147899224,259.252147899224,259.252147899224,0
"1055958","1142473",1.63529901240511,"added",6.54119604962043,6.54119604962043,6.54119604962043,0
"1055997","1055999",7.3029841500551,"primary",10.9544762250826,10.9544762250826,10.9544762250826,0
"1055997","1098166",167.859478452877,"added",671.437913811509,671.437913811509,671.437913811509,0
"1055999","1056045",45.1788601631832,"primary",67.7682902447748,67.7682902447748,67.7682902447748,0
"1056035","3600",42.624781513693,"added",170.499126054772,176.647025425018,176.647025425018,0
"1056035","1123507",55.3122493517955,"trunk",55.3122493517955,55.3122493517955,55.3122493517955,0
"1056035","1296268",84.6818648916017,"primary",127.022797337403,127.022797337403,127.022797337403,0
"1056043","1056045",118.791296306778,"primary",178.186944460167,178.186944460167,178.186944460167,0
"1056043","7443",15.4681608383573,"added",61.8726433534291,69.9050776046384,69.9050776046384,0
"1056045","1082997",78.7449857725875,"primary",118.117478658881,118.117478658881,118.117478658881,0
"1056054","7420",89.151348617455,"primary",133.727022926182,141.313414251004,141.313414251004,0
"1056054","1090363",16.0844491762188,"primary",24.1266737643282,24.1266737643282,24.1266737643282,0
"1056054","1278583",2.36708535114193,"added",9.46834140456773,9.46834140456773,9.46834140456773,0
"7420","5872",100.638566685267,"primary",150.9578500279,165.585784744148,165.585784744148,0
"1056103","1095906",25.4899852277748,"trunk",25.4899852277748,25.4899852277748,25.4899852277748,0
"1056103","1166432",50.6634728152132,"added",202.653891260853,202.653891260853,202.653891260853,0
"1056103","1312684",4.44112228350032,"trunk",4.44112228350032,4.44112228350032,4.44112228350032,0
"1056109","1056113",220.792282733311,"primary",331.188424099967,331.188424099967,1291.18842409997,1
"1056109","8569",249.02595459381,"primary",373.538931890714,380.130171868476,380.130171868476,0
"1056113","1085217",193.689579311362,"primary",290.534368967044,290.534368967044,290.534368967044,0
"1056113","570",252.88258302504,"primary",379.32387453756,388.078682740294,388.078682740294,0
"1056119","9067",1.67403300591815,"primary",2.51104950887722,12.7145347522199,12.7145347522199,0
"1056119","4664",78.2290787736117,"primary",117.343618160418,123.489981131946,1083.48998113195,1
"9067","1119596",120.358763042387,"primary",180.53814456358,190.741629806923,190.741629806923,0
"9067","10",59.5667006128837,"primary",89.3500509193256,108.559706886739,1068.55970688674,1
"5723","1056124",105.262925274239,"primary",157.894387911359,166.688325216874,166.688325216874,0
"1056124","1056127",111.568669905662,"primary",167.353004858493,167.353004858493,167.353004858493,0
"1056127","1056128",53.9589796672594,"primary",80.9384695008892,80.9384695008892,80.9384695008892,0
"5872","3338",81.5335642922753,"primary",122.300346438413,137.082188417246,137.082188417246,0
"1056171","1056174",35.2861728724379,"primary",52.9292593086569,52.9292593086569,52.9292593086569,0
"1056171","1056399",8.37076960696029,"trunk",8.37076960696029,8.37076960696029,8.37076960696029,0
"1056171","1297029",85.9991832904789,"trunk",85.9991832904789,85.9991832904789,85.9991832904789,0
"1056174","1181280",71.6521387323482,"added",286.608554929393,286.608554929393,286.608554929393,0
"1056174","1263068",76.4949840406737,"primary",114.742476061011,114.742476061011,114.742476061011,0
"4664","1200086",14.2130675787069,"primary",21.3196013680604,27.465964339589,27.465964339589,0
"4664","1262675",5.19441991060174,"added",20.777679642407,26.9240426139356,986.924042613936,1
"1056191","1056192",37.6488667234691,"primary",56.4733000852037,56.4733000852037,56.4733000852037,0
"1056191","1059221",52.3650363639216,"trunk",52.3650363639216,52.3650363639216,52.3650363639216,0
"1056191","1263068",9.71649795339607,"trunk",9.71649795339607,9.71649795339607,9.71649795339607,0
"1056192","1059324",109.707060613606,"primary",164.560590920409,164.560590920409,164.560590920409,0
"1056197","1056255",23.092490102031,"primary",34.6387351530466,34.6387351530466,34.6387351530466,0
"1056197","1056258",2.9903082677926,"primary",4.4854624016889,4.4854624016889,4.4854624016889,0
"1056197","1056261",17.0490018117291,"primary",25.5735027175936,25.5735027175936,25.5735027175936,0
"1056199","1056200",1.70368503545775,"primary",2.55552755318662,2.55552755318662,2.55552755318662,0
"1056199","1074055",1.09541280898823,"trunk",1.09541280898823,1.09541280898823,1.09541280898823,0
"1056199","1305081",22.0161928778613,"trunk",22.0161928778613,22.0161928778613,22.0161928778613,0
"1056200","1066592",0.222654661976289,"primary",0.333981992964434,0.333981992964434,0.333981992964434,0
"1056200","1074055",1.36263213427102,"primary",2.04394820140653,2.04394820140653,2.04394820140653,0
"1056207","1073179",19.8810800345242,"primary",29.8216200517863,29.8216200517863,29.8216200517863,0
"1056226","1083798",13.6811268256678,"primary",20.5216902385017,20.5216902385017,20.5216902385017,0
"1056226","1092471",5.95755976496193,"added",23.8302390598477,23.8302390598477,23.8302390598477,0
"1056255","5616",2.11423119140175,"primary",3.17134678710262,10.0793132027708,10.0793132027708,0
"1056261","1056265",22.2108126280714,"added",88.8432505122854,88.8432505122854,88.8432505122854,0
"1056261","1114991",57.159424960325,"primary",85.7391374404875,85.7391374404875,85.7391374404875,0
"1056265","1073367",33.5617204968474,"primary",50.3425807452711,50.3425807452711,50.3425807452711,0
"1056265","1147235",75.2849921794738,"primary",112.927488269211,112.927488269211,112.927488269211,0
"1056273","1056321",81.5178858240099,"added",326.071543296039,326.071543296039,326.071543296039,0
"1056273","4915",103.811359938159,"primary",155.717039907238,162.801373169993,1122.80137316999,1
"1056273","1115149",56.6413645378723,"primary",84.9620468068085,84.9620468068085,84.9620468068085,0
"1056273","1274639",5.60645516127129,"added",22.4258206450851,22.4258206450851,22.4258206450851,0
"5422","1085222",38.7850419999809,"primary",58.1775629999713,64.4580442271102,1024.45804422711,1
"5422","1106863",293.302358296502,"added",1173.20943318601,1179.48991441315,2139.48991441315,1
"1056282","1115076",17.2252313807668,"primary",25.8378470711502,25.8378470711502,25.8378470711502,0
"1056282","1188075",250.806037172293,"added",1003.22414868917,1003.22414868917,1003.22414868917,0
"1056282","1308820",222.681110343881,"primary",334.021665515821,334.021665515821,334.021665515821,0
"1056282","1388151",19.1033567927764,"trunk",19.1033567927764,19.1033567927764,19.1033567927764,0
"9084","216",70.2771737348449,"primary",105.415760602267,117.878322481133,117.878322481133,0
"9084","1123324",71.0494483256329,"primary",106.574172488449,112.872320364346,112.872320364346,0
"216","7256",9.32290066545844,"primary",13.9843509981877,26.672226931417,26.672226931417,0
"1056321","1056322",7.44796810540744,"primary",11.1719521581112,11.1719521581112,11.1719521581112,0
"1056321","1076820",40.6829340932943,"primary",61.0244011399414,61.0244011399414,1021.02440113994,1
"1056329","1056899",95.5116909695007,"primary",143.267536454251,143.267536454251,143.267536454251,0
"1056329","1076055",31.6924022196041,"primary",47.5386033294062,47.5386033294062,47.5386033294062,0
"1056329","1650",61.4646108227831,"primary",92.1969162341747,101.601525033411,101.601525033411,0
"1056347","1056440",3.61703042747546,"primary",5.4255456412132,5.4255456412132,5.4255456412132,0
"1056349","1104183",181.495698641517,"primary",272.243547962275,272.243547962275,272.243547962275,0
"1056359","1058917",91.7847493174619,"primary",137.677123976193,137.677123976193,137.677123976193,0
"1056359","8936",293.935105465234,"primary",440.902658197852,449.633510262672,449.633510262672,0
"1056359","1079055",149.145241521471,"primary",223.717862282207,223.717862282207,223.717862282207,0
"1056361","1056365",52.0766149566703,"primary",78.1149224350055,78.1149224350055,78.1149224350055,0
"1056361","1058843",62.332768676427,"trunk",62.332768676427,62.332768676427,62.332768676427,0
"1056361","1147662",105.134831632923,"primary",157.702247449385,157.702247449385,157.702247449385,0
"1056361","1183153",96.5173277128882,"trunk",96.5173277128882,96.5173277128882,96.5173277128882,0
"1056363","1056375",173.069553934054,"primary",259.604330901081,259.604330901081,259.604330901081,0
"1056363","1110231",169.569700501808,"trunk",169.569700501809,169.569700501809,169.569700501809,0
"1056367","1056375",55.6445879681848,"primary",83.4668819522772,83.4668819522772,83.4668819522772,0
"1056367","1056384",91.0603258136333,"primary",136.59048872045,136.59048872045,136.59048872045,0
"1056367","1079055",95.8815712331094,"primary",143.822356849664,143.822356849664,143.822356849664,0
"1056373","1056374",4.91550769497689,"primary",7.37326154246534,7.37326154246534,7.37326154246534,0
"1056373","1077617",1.33510275867498,"trunk",1.33510275867498,1.33510275867498,1.33510275867498,0
"1056373","1077618",0.710064015787479,"trunk",0.710064015787479,0.710064015787479,0.710064015787479,0
"1056374","1056377",123.613470552231,"primary",185.420205828347,185.420205828347,185.420205828347,0
"1056374","1287651",54.0325854202853,"added",216.130341681141,216.130341681141,216.130341681141,0
"1056375","1056377",35.6195523231552,"primary",53.4293284847328,53.4293284847328,53.4293284847328,0
"1056377","1085690",81.8679543486075,"primary",122.801931522911,122.801931522911,122.801931522911,0
"1056381","1056382",179.238694984297,"primary",268.858042476446,268.858042476446,268.858042476446,0
"1056381","1056384",1.34598552666276,"primary",2.01897828999414,2.01897828999414,2.01897828999414,0
"1056381","1085690",69.8399159721834,"primary",104.759873958275,104.759873958275,104.759873958275,0
"1056382","1056391",237.223048526272,"added",948.892194105088,948.892194105088,948.892194105088,0
"1056382","1087835",74.1403439773017,"primary",111.210515965953,111.210515965953,1071.21051596595,1
"1056384","1058843",51.209350705549,"primary",76.8140260583236,76.8140260583236,76.8140260583236,0
"1056387","1056388",104.590790558252,"primary",156.886185837377,156.886185837377,156.886185837377,0
"1056387","1076926",1.70784850383073,"trunk",1.70784850383073,1.70784850383073,1.70784850383073,0
"1056387","1158586",99.0512905949403,"trunk",99.0512905949403,99.0512905949403,99.0512905949403,0
"1056388","1062093",118.258484011977,"primary",177.387726017966,177.387726017966,177.387726017966,0
"1056388","1137161",143.641053611896,"added",574.564214447583,574.564214447583,574.564214447583,0
"1056388","1158586",109.988506379966,"primary",164.982759569949,164.982759569949,164.982759569949,0
"1056391","1104183",1.53218962023754,"added",6.12875848095014,6.12875848095014,6.12875848095014,0
"1056395","1158314",161.925573013991,"primary",242.888359520986,242.888359520986,1202.88835952099,1
"1056399","1095436",83.0575275487168,"primary",124.586291323075,124.586291323075,1084.58629132308,1
"1056399","3159",2.26315246118981,"trunk",2.26315246118981,8.44790072697324,8.44790072697324,0
"1056399","1442829",1.79344152102088,"added",7.17376608408354,7.17376608408354,7.17376608408354,0
"2454","6379",60.0814010604296,"primary",90.1221015906444,104.962500359995,104.962500359995,0
"2454","2467",61.3608533803292,"primary",92.0412800704938,109.216241411376,109.216241411376,0
"1056413","1056414",19.0870474806955,"primary",28.6305712210432,28.6305712210432,28.6305712210432,0
"1056413","1310245",0.712171188504582,"trunk",0.712171188504582,0.712171188504582,0.712171188504582,0
"1056413","1319636",2.23871738891089,"trunk",2.23871738891089,2.23871738891089,2.23871738891089,0
"1056414","1061167",36.7589497059537,"primary",55.1384245589305,55.1384245589305,55.1384245589305,0
"1056414","1061736",58.5489481559738,"primary",87.8234222339606,87.8234222339606,1047.82342223396,1
"1056419","1095201",242.041080538106,"primary",363.061620807159,363.061620807159,363.061620807159,0
"1056419","1160227",6.32572069079646,"primary",9.48858103619469,9.48858103619469,9.48858103619469,0
"1056419","1224675",5.39364232319445,"primary",8.09046348479168,8.09046348479168,8.09046348479168,0
"1056440","1079519",42.744579461932,"primary",64.116869192898,64.116869192898,64.116869192898,0
"1056440","1085863",36.3591434054918,"primary",54.5387151082376,54.5387151082376,54.5387151082376,0
"1056514","1098163",7.54734337151074,"primary",11.3210150572661,11.3210150572661,11.3210150572661,0
"1056514","1254956",61.2440552308022,"primary",91.8660828462033,91.8660828462033,91.8660828462033,0
"1056514","1442773",1.88024005020135,"added",7.52096020080539,7.52096020080539,7.52096020080539,0
"1056525","1079519",15.2130276055742,"primary",22.8195414083613,22.8195414083613,22.8195414083613,0
"1056527","1061668",10.2311461510581,"primary",15.3467192265871,15.3467192265871,15.3467192265871,0
"1056541","1059221",47.9546321322698,"primary",71.9319481984047,71.9319481984047,71.9319481984047,0
"1056543","1056544",17.7402761238229,"primary",26.6104141857344,26.6104141857344,26.6104141857344,0
"1056543","1092566",20.7731010845606,"primary",31.1596516268409,31.1596516268409,31.1596516268409,0
"1056543","1295997",2.75313887919874,"added",11.012555516795,11.012555516795,11.012555516795,0
"1056544","1056545",2.95655380616735,"primary",4.43483070925103,4.43483070925103,4.43483070925103,0
"1056544","1073200",42.9962711243265,"added",171.985084497306,171.985084497306,171.985084497306,0
"1056544","1092581",20.9459905231214,"primary",31.4189857846821,31.4189857846821,31.4189857846821,0
"1056545","3092",17.6403747155236,"primary",26.4605620732853,35.4949408565775,35.4949408565775,0
"1056545","1059572",29.0682935954642,"trunk",29.0682935954642,29.0682935954642,29.0682935954642,0
"1056545","1092581",14.4507195687476,"trunk",14.4507195687476,14.4507195687476,14.4507195687476,0
"3092","3093",5.16490406399402,"primary",7.74735609599103,25.2257334055213,25.2257334055213,0
"1056553","1059856",1.82343170330036,"primary",2.73514755495054,2.73514755495054,2.73514755495054,0
"1056553","1076151",1.0603345934372,"primary",1.59050189015581,1.59050189015581,1.59050189015581,0
"1056553","1214585",0.135526720161234,"primary",0.203290080241851,0.203290080241851,0.203290080241851,0
"1056558","1305438",35.6567684654574,"trunk",35.6567684654574,35.6567684654574,35.6567684654574,0
"1056569","2092",143.398769836387,"primary",215.098154754581,222.423377542244,1182.42337754224,1
"1056569","1846",243.000063747842,"trunk",243.000063747842,253.249128745847,253.249128745847,0
"1056569","1327295",84.1304330460098,"trunk",84.1304330460098,84.1304330460098,84.1304330460098,0
"3647","1104214",76.2781588130487,"primary",114.417238219573,123.353493960467,123.353493960467,0
"3647","1119530",18.1337509128481,"primary",27.2006263692722,36.1368821101665,36.1368821101665,0
"5258","1210873",40.0393080134319,"primary",60.0589620201478,66.0628496495648,1026.06284964956,1
"5258","7267",90.3533850588331,"primary",135.53007758825,149.963806391866,149.963806391866,0
"1056605","1056609",31.2833742875664,"primary",46.9250614313496,46.9250614313496,46.9250614313496,0
"1056605","1073277",48.5147282171527,"primary",72.772092325729,72.772092325729,72.772092325729,0
"1056605","1073459",56.8417546469732,"primary",85.2626319704598,85.2626319704598,85.2626319704598,0
"1056609","1057015",0.741997209578444,"primary",1.11299581436767,1.11299581436767,1.11299581436767,0
"1056609","1297940",0.738127581664845,"trunk_link",0.738127581664845,0.738127581664845,0.738127581664845,0
"1056612","1062971",3.61537686961186,"primary",5.42306530441778,5.42306530441778,5.42306530441778,0
"1056612","1062978",3.61828953296721,"primary",5.42743429945082,5.42743429945082,5.42743429945082,0
"1056624","2203",23.7429765404087,"primary",35.6144648106131,41.8533215434876,1001.85332154349,1
"1056624","6202",58.8307204518132,"primary",88.2460806777198,94.8912961662416,94.8912961662416,0
"1056624","6234",3.08814611363363,"primary",4.63221917045045,11.1252924027496,11.1252924027496,0
"1056648","1168503",144.483824052181,"primary",216.725736078271,216.725736078271,216.725736078271,0
"1056648","1297940",35.2359517722693,"added",140.943807089077,140.943807089077,140.943807089077,0
"1056648","1344220",118.427668543724,"primary",177.641502815586,177.641502815586,177.641502815586,0
"1056663","1056683",82.3618250422127,"primary",123.542737563319,123.542737563319,123.542737563319,0
"1056663","1128265",89.0377323642613,"primary",133.556598546392,133.556598546392,133.556598546392,0
"1056663","1163671",132.424576689328,"primary",198.636865033992,198.636865033992,198.636865033992,0
"1056669","1106067",70.0037984218347,"primary",105.005697632752,105.005697632752,105.005697632752,0
"1056669","1113103",107.146635237003,"primary",160.719952855505,160.719952855505,160.719952855505,0
"1056669","1143827",162.443838619564,"primary",243.665757929346,243.665757929346,243.665757929346,0
"4395","1104781",256.362532358238,"added",1025.45012943295,1031.30561119508,1031.30561119508,0
"1056675","1059673",254.543565749348,"trunk",254.543565749348,254.543565749348,1214.54356574935,1
"1056675","1074147",1.58040007503998,"primary",2.37060011255998,2.37060011255998,2.37060011255998,0
"1056675","1301755",0.853980220571378,"trunk",0.853980220571378,0.853980220571378,0.853980220571378,0
"1056683","2073",127.373604215582,"primary",191.060406323373,198.148424382041,198.148424382041,0
"1056683","1107297",146.915216433378,"primary",220.372824650067,220.372824650067,220.372824650067,0
"2073","1056686",1.88870446056086,"primary",2.83305669084129,9.92107474950903,9.92107474950903,0
"2073","1076663",129.038003205554,"primary",193.557004808331,200.645022866998,200.645022866998,0
"1056686","1122625",73.9646563739673,"primary",110.946984560951,110.946984560951,110.946984560951,0
"1056686","1163671",143.263790576734,"added",573.055162306938,573.055162306938,573.055162306938,0
"4976","1061556",2.70023937779991,"primary",4.05035906669987,9.96042580819178,9.96042580819178,0
"4976","1162709",79.377391114944,"primary",119.066086672416,124.976153413908,124.976153413908,0
"1056756","1199050",9.75053961719195,"primary",14.6258094257879,14.6258094257879,14.6258094257879,0
"1056756","1284709",11.0078045957797,"added",44.0312183831187,44.0312183831187,44.0312183831187,0
"1056756","1284719",4.86560702462886,"added",19.4624280985154,19.4624280985154,19.4624280985154,0
"1056839","1063828",119.861123638746,"primary",179.791685458119,179.791685458119,179.791685458119,0
"1056839","1063837",85.7021648630674,"primary",128.553247294601,128.553247294601,128.553247294601,0
"1056839","1065213",274.016554400598,"primary",411.024831600897,411.024831600897,411.024831600897,0
"1056843","7508",300.519125839168,"primary",450.778688758753,458.984107022856,458.984107022856,0
"1056843","1158125",80.7686806459702,"primary",121.153020968955,121.153020968955,121.153020968955,0
"1056846","1283609",3.09074610622657,"added",12.3629844249063,12.3629844249063,12.3629844249063,0
"4129","1095907",13.9913060544874,"primary",20.9869590817311,28.7936513674847,28.7936513674847,0
"3999","1076596",150.758508423609,"primary",226.137762635414,236.673416388267,1196.67341638827,1
"2865","1076712",138.778174092412,"primary",208.167261138617,216.514915499774,216.514915499774,0
"2865","2828",132.958482150632,"primary",199.437723225949,214.360076566273,214.360076566273,0
"1056889","1860",94.032799346574,"primary",141.049199019861,147.661561179735,147.661561179735,0
"1056889","3159",1.09456020714294,"trunk",1.09456020714294,7.27930847292636,7.27930847292636,0
"1056889","6606",80.3069810360297,"trunk",80.3069810360297,86.4398614540896,86.4398614540896,0
"1056893","1057183",1.74153400461553,"primary",2.61230100692329,2.61230100692329,2.61230100692329,0
"1056899","1074055",83.2973842284765,"added",333.189536913906,333.189536913906,333.189536913906,0
"1056899","1079217",58.8379290767547,"primary",88.256893615132,88.256893615132,88.256893615132,0
"1056899","1110706",47.5084182878404,"primary",71.2626274317607,71.2626274317607,71.2626274317607,0
"1056919","1072297",3.67833648708321,"primary",5.51750473062481,5.51750473062481,5.51750473062481,0
"1056919","5141",7.36168162981699,"primary",11.0425224447255,19.1132514493859,19.1132514493859,0
"1056923","1056979",52.6483451017665,"primary",78.9725176526498,78.9725176526498,78.9725176526498,0
"1056923","1070435",82.0234208467463,"added",328.093683386985,328.093683386985,328.093683386985,0
"1056923","1073277",1.14853607850088,"primary",1.72280411775133,1.72280411775133,1.72280411775133,0
"1056929","5625",188.275321171465,"primary",282.412981757197,290.779582022538,290.779582022538,0
"1056929","1064099",216.981126354647,"primary",325.471689531971,325.471689531971,325.471689531971,0
"1056979","1070435",112.815449025724,"primary",169.223173538586,169.223173538586,169.223173538586,0
"1056979","1074243",16.6740328260754,"primary",25.0110492391131,25.0110492391131,25.0110492391131,0
"1056983","1068379",74.7658018668375,"primary",112.148702800256,112.148702800256,112.148702800256,0
"1056983","1068382",57.3877214896537,"primary",86.0815822344806,86.0815822344806,86.0815822344806,0
"1056983","1073281",0.877845703120402,"primary",1.3167685546806,1.3167685546806,1.3167685546806,0
"1056983","1077828",34.8780571172694,"added",139.512228469078,139.512228469078,139.512228469078,0
"1056985","1056988",8.91709758699167,"primary",13.3756463804875,13.3756463804875,13.3756463804875,0
"1056985","1100172",0.356306929824124,"primary",0.534460394736187,0.534460394736187,0.534460394736187,0
"1056985","1102447",8.47387884204764,"primary",12.7108182630715,12.7108182630715,12.7108182630715,0
"1056985","1178318",3.719352954886,"primary",5.57902943232901,5.57902943232901,5.57902943232901,0
"1056985","1291519",1.8397001647786,"added",7.35880065911439,7.35880065911439,7.35880065911439,0
"1056988","1096567",47.3438596659654,"primary",71.0157894989481,71.0157894989481,71.0157894989481,0
"1056988","1178318",4.11624418482433,"primary",6.17436627723649,6.17436627723649,6.17436627723649,0
"1056988","1290537",3.43942558272156,"added",13.7577023308862,13.7577023308862,13.7577023308862,0
"1056989","1056990",7.89553340818643,"primary",11.8433001122796,11.8433001122796,11.8433001122796,0
"1056989","1063482",40.3716525473247,"trunk",40.3716525473247,40.3716525473247,40.3716525473247,0
"1056989","1096191",1.178245521862,"trunk",1.178245521862,1.178245521862,1.178245521862,0
"1056990","1057689",80.4015750574709,"primary",120.602362586206,120.602362586206,120.602362586206,0
"1056990","1085271",18.4681636393971,"added",73.8726545575883,73.8726545575883,73.8726545575883,0
"1056990","1092138",3.21971993556269,"added",12.8788797422508,12.8788797422508,12.8788797422508,0
"1057009","1075468",37.8191662785347,"primary",56.728749417802,56.728749417802,56.728749417802,0
"1057009","1301520",5.09019760279159,"trunk",5.09019760279159,5.09019760279159,5.09019760279159,0
"1057009","1306708",6.46667485508188,"trunk",6.46667485508188,6.46667485508188,6.46667485508188,0
"1057011","1075468",65.8612526384849,"primary",98.7918789577273,98.7918789577273,1058.79187895773,1
"1057011","1095346",77.5708210721506,"primary",116.356231608226,116.356231608226,1076.35623160823,1
"1057011","8830",19.0724747407635,"primary",28.6087121111453,35.5627676824568,35.5627676824568,0
"1057015","1057018",2.59893321852464,"primary",3.89839982778696,3.89839982778696,3.89839982778696,0
"1057015","1297940",0.354375835848525,"trunk",0.354375835848525,0.354375835848525,0.354375835848525,0
"1057018","1297940",1.96342238933648,"trunk",1.96342238933648,1.96342238933648,1.96342238933648,0
"1057029","1083846",111.187193440246,"primary",166.780790160368,166.780790160368,166.780790160368,0
"6489","5750",44.7826008156107,"primary",67.1739012234161,82.0081719662368,82.0081719662368,0
"6489","1171915",44.238313648453,"primary",66.3574704726795,72.7679653400392,72.7679653400392,0
"6489","1286847",2.34796644675639,"added",9.39186578702556,15.8023606543852,15.8023606543852,0
"1057037","1057042",54.9508162396665,"primary",82.4262243594997,82.4262243594997,82.4262243594997,0
"1057037","1112261",235.733515689872,"primary",353.600273534808,353.600273534808,353.600273534808,0
"1057037","1151594",151.875770236831,"primary",227.813655355247,227.813655355247,227.813655355247,0
"1057042","1058999",199.65672254896,"primary",299.48508382344,299.48508382344,299.48508382344,0
"1057042","7126",162.406854686173,"primary",243.610282029259,251.925662691355,251.925662691355,0
"1057051","1098930",56.1681840638528,"primary",84.2522760957792,84.2522760957792,84.2522760957792,0
"1057051","1098937",3.7481003161684,"primary",5.6221504742526,5.6221504742526,5.6221504742526,0
"1057051","1148466",40.035342279538,"primary",60.0530134193071,60.0530134193071,60.0530134193071,0
"1057064","1077083",157.837660952206,"primary",236.756491428309,236.756491428309,236.756491428309,0
"1057064","1309266",0.389183388378611,"trunk",0.389183388378611,0.389183388378611,0.389183388378611,0
"1057073","1090408",155.598375810122,"primary",233.397563715183,233.397563715183,233.397563715183,0
"1057073","1106841",26.9757804418163,"primary",40.4636706627244,40.4636706627244,40.4636706627244,0
"1057073","1312031",4.27737417452849,"trunk",4.27737417452849,4.27737417452849,4.27737417452849,0
"1057103","1057167",149.509267876073,"primary",224.26390181411,224.26390181411,224.26390181411,0
"1057103","2448",198.053695265729,"primary",297.080542898594,302.866253265044,302.866253265044,0
"1057103","1061016",42.6302724535283,"primary",63.9454086802925,63.9454086802925,63.9454086802925,0
"1057109","6473",23.1185978493882,"primary",34.6778967740823,41.5726612934678,41.5726612934678,0
"6473","1057167",2.41710040340337,"added",9.66840161361348,16.563166132999,16.563166132999,0
"1057123","1127677",7.03150643170094,"primary",10.5472596475514,10.5472596475514,10.5472596475514,0
"1057128","1159267",58.0017799355028,"primary",87.0026699032542,87.0026699032542,87.0026699032542,0
"1057128","1298008",171.319970433147,"trunk",171.319970433147,171.319970433147,171.319970433147,0
"1057128","1322085",24.9276548099638,"trunk",24.9276548099638,24.9276548099638,24.9276548099638,0
"1057128","1417387",3.82016386140531,"added",15.2806554456213,15.2806554456213,15.2806554456213,0
"1057128","1417431",37.1563902570093,"added",148.625561028037,148.625561028037,148.625561028037,0
"1057129","1082656",30.2678522394512,"primary",45.4017783591768,45.4017783591768,45.4017783591768,0
"1057129","1104819",38.2471202823607,"primary",57.370680423541,57.370680423541,57.370680423541,0
"1057129","1288463",11.4195710877308,"added",45.6782843509232,45.6782843509232,45.6782843509232,0
"1057153","1078973",31.6303432850641,"primary",47.4455149275962,47.4455149275962,47.4455149275962,0
"1057183","1060003",1.2617149231522,"primary",1.89257238472829,1.89257238472829,1.89257238472829,0
"1057183","1063208",0.0498338777754598,"primary",0.0747508166631896,0.0747508166631896,0.0747508166631896,0
"1057183","1066869",1.50496815681716,"primary",2.25745223522573,2.25745223522573,2.25745223522573,0
"1057201","1060313",61.6093056670061,"primary",92.4139585005092,92.4139585005092,92.4139585005092,0
"1057201","1075677",1.80468156039125,"primary",2.70702234058687,2.70702234058687,2.70702234058687,0
"1057201","4622",2.21522442285043,"primary",3.32283663427565,13.0880811268626,13.0880811268626,0
"1057247","1057248",1.53962002705531,"primary",2.30943004058296,2.30943004058296,2.30943004058296,0
"1057247","1073556",89.696461364795,"primary",134.544692047192,134.544692047192,134.544692047192,0
"1057247","1146941",15.8147641223191,"primary",23.7221461834787,23.7221461834787,23.7221461834787,0
"1057248","3143",117.79873554426,"primary",176.69810331639,183.07619080403,183.07619080403,0
"1057248","8205",98.4751225809426,"primary",147.712683871414,156.245952100332,156.245952100332,0
"1057279","1057281",153.433072521919,"added",613.732290087676,613.732290087676,613.732290087676,0
"1057279","1550",11.4607723792644,"primary",17.1911585688966,24.8076611200096,24.8076611200096,0
"1057279","1143827",19.946531005114,"primary",29.9197965076709,29.9197965076709,29.9197965076709,0
"1057279","1294275",8.11006322781159,"added",32.4402529112463,32.4402529112463,32.4402529112463,0
"1057281","1106067",134.057404015682,"primary",201.086106023524,201.086106023524,201.086106023524,0
